id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
141,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",57428,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133540690,1699133540700,10,2,269,1699133540690,1699133540690,0,1,90,1699133540700,1699133540700,0,1,179,"DNS.WhatsAppFiles","Network",0,6,"media.fopo4-1.fna.whatsapp.net","","","",""
142,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",54052,"2001:8a0:210b:a:face:b00c:3333:7020","00:06:91:d8:44:2f","00:06:91",443,6,6,0,0,1699133540701,1699133685181,144480,782,598617,1699133540701,1699133685173,144472,365,33902,1699133540705,1699133685181,144476,417,564715,"TLS.WhatsAppFiles","Download",0,6,"media.fopo4-1.fna.whatsapp.net","5cf91b41f992912117054deafff45601","f4febc55ea12b31ae17cfb7e614afda8","",""
143,0,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",1900,"239.255.255.250","a4:fc:77:76:38:fb","a4:fc:77",1900,17,4,0,0,1699133543472,1699133543478,6,4,1579,1699133543472,1699133543478,6,4,1579,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","",""
144,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",39362,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133549605,1699133549614,9,2,228,1699133549605,1699133549605,0,1,76,1699133549614,1699133549614,0,1,152,"DNS.WhatsApp","Network",0,6,"dit.whatsapp.net","","","",""
145,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",58518,"2a03:2880:f252:c8:face:b00c:0:167","00:06:91:d8:44:2f","00:06:91",443,6,6,0,0,1699133549622,1699133549662,40,17,4668,1699133549622,1699133549662,40,10,1413,1699133549631,1699133549662,31,7,3255,"TLS.WhatsApp","Chat",0,6,"dit.whatsapp.net","dd6083023ae6cb861672f4c88b39beb0","f4febc55ea12b31ae17cfb7e614afda8","",""
146,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",49796,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133564981,1699133565164,183,2,208,1699133564981,1699133564981,0,1,90,1699133565164,1699133565164,0,1,118,"DNS.WhatsAppFiles","Network",0,6,"media.fopo4-2.fna.whatsapp.net","","","",""
147,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",41812,"2001:8a0:210b:e:face:b00c:3333:7020","00:06:91:d8:44:2f","00:06:91",443,6,6,0,0,1699133565167,1699133565198,31,17,4681,1699133565167,1699133565198,31,10,1446,1699133565173,1699133565198,25,7,3235,"TLS.WhatsAppFiles","Download",0,6,"media.fopo4-2.fna.whatsapp.net","2f00c51aa8ec06081a1361f93f132c26","f4febc55ea12b31ae17cfb7e614afda8","",""
148,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",40545,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1699133565622,1699133568623,3001,4,856,1699133565622,1699133568623,3001,4,856,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","",""
149,0,"192.168.1.66","f0:d5:bf:25:d2:df","f0:d5:bf",63165,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1699133573627,1699133576597,2970,4,868,1699133573627,1699133576597,2970,4,868,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","",""
150,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",38066,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133581704,1699133581715,11,2,263,1699133581704,1699133581704,0,1,94,1699133581715,1699133581715,0,1,169,"DNS.Instagram","Network",0,6,"z-p42-instagram.c10r.instagram.com","","","",""
151,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",45627,"2a00:1450:4003:80f::200e","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133589070,1699133662413,73343,95,37413,1699133589070,1699133662394,73324,50,26128,1699133589192,1699133662413,73221,45,11285,"QUIC.Google","Web",0,6,"clients4.google.com","7805952867de7668189bee7073555f72","","",""
152,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",37408,"2a03:2880:f252:e0:face:b00c:0:4420","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133612700,1699133689438,76738,1576,1227995,1699133612700,1699133689438,76738,518,228791,1699133612711,1699133689237,76526,1058,999204,"QUIC.Instagram","SocialNetwork",0,6,"www.instagram.com","12561507e322d52d327b630a7c8e1eab","","",""
153,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",0,"224.0.0.251","01:00:5e:00:00:fb","01:00:5e",0,2,4,0,0,1699133623198,1699133623198,0,1,46,1699133623198,1699133623198,0,1,46,0,0,0,0,0,"IGMP","Network",0,6,"","","","",""
154,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",32900,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133631571,1699133631579,8,2,186,1699133631571,1699133631571,0,1,85,1699133631579,1699133631579,0,1,101,"DNS.Instagram","Network",0,6,"scontent.cdninstagram.com","","","",""
155,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",53420,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636928,1699133636936,8,2,212,1699133636928,1699133636928,0,1,92,1699133636936,1699133636936,0,1,120,"DNS.Instagram","Network",0,6,"scontent-fra3-2.cdninstagram.com","","","",""
156,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",42317,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636929,1699133636937,8,2,257,1699133636929,1699133636929,0,1,92,1699133636937,1699133636937,0,1,165,"DNS.Instagram","Network",0,6,"scontent-fra3-2.cdninstagram.com","","","",""
157,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",43655,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636929,1699133636938,9,2,212,1699133636929,1699133636929,0,1,92,1699133636938,1699133636938,0,1,120,"DNS.Instagram","Network",0,6,"scontent-fra3-1.cdninstagram.com","","","",""
158,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",53609,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636929,1699133636939,10,2,257,1699133636929,1699133636929,0,1,92,1699133636939,1699133636939,0,1,165,"DNS.Instagram","Network",0,6,"scontent-fra3-1.cdninstagram.com","","","",""
159,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",51693,"2a03:2880:f277:1c6:face:b00c:0:43fe","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133636938,1699133638536,1598,203,182117,1699133636938,1699133638335,1397,63,8291,1699133637280,1699133638536,1256,140,173826,"QUIC.Instagram","SocialNetwork",0,6,"scontent-fra3-2.cdninstagram.com","58b3458f2af7142aeaf63af12f9fd9ff","","",""
160,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",34589,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636950,1699133636958,8,2,197,1699133636950,1699133636950,0,1,73,1699133636958,1699133636958,0,1,124,"DNS.Facebook","Network",0,6,"cdn.fbsbx.com","","","",""
161,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",33221,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636950,1699133636958,8,2,250,1699133636950,1699133636950,0,1,73,1699133636958,1699133636958,0,1,177,"DNS.Facebook","Network",0,6,"cdn.fbsbx.com","","","",""
162,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",34973,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636950,1699133636960,10,2,200,1699133636950,1699133636950,0,1,92,1699133636960,1699133636960,0,1,108,"DNS.Instagram","Network",0,6,"scontent-fra5-1.cdninstagram.com","","","",""
163,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",38603,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133636959,1699133636968,9,2,231,1699133636959,1699133636959,0,1,81,1699133636968,1699133636968,0,1,150,"DNS.Facebook","Network",0,6,"scontent.xx.fbcdn.net","","","",""
164,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",56402,"2a03:2880:f052:f:face:b00c:0:3","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133636964,1699133637131,167,36,20408,1699133636964,1699133637131,167,14,3578,1699133636976,1699133637131,155,22,16830,"QUIC.Facebook","SocialNetwork",0,6,"cdn.fbsbx.com","98237a9f90d09aa3853ec5867b6626a0","","",""
165,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",49812,"2a03:2880:f277:1c6:face:b00c:0:43fe","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133637102,1699133644023,6921,1106,1069524,1699133637102,1699133643991,6889,228,31310,1699133637448,1699133644023,6575,878,1038214,"QUIC.Instagram","SocialNetwork",0,6,"scontent-fra3-2.cdninstagram.com","8e60894eb01f9f38b399246c0d80e146","","",""
166,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",33616,"2001:8a0:210b:e:face:b00c:3333:a3f","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133645851,1699133687244,41393,3532,3934490,1699133645851,1699133687244,41393,473,60525,1699133645857,1699133687242,41385,3059,3873965,"QUIC.Instagram","SocialNetwork",0,6,"instagram.fopo4-2.fna.fbcdn.net","d5491a9892b2320faca690910cf19686","","",""
167,0,"2001:8a0:c78c:6700:bc89:a21d:eee0:2872","a4:fc:77:76:38:fb","a4:fc:77",52807,"2001:8a0:210b:e:face:b00c:3333:a3f","00:06:91:d8:44:2f","00:06:91",443,17,6,0,0,1699133647758,1699133647988,230,1116,1194029,1699133647758,1699133647988,230,173,22689,1699133647764,1699133647983,219,943,1171340,"QUIC.Instagram","SocialNetwork",0,6,"instagram.fopo4-2.fna.fbcdn.net","ad8b3070ee4531468b861f66f2baabe8","","",""
168,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",48173,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133651185,1699133651194,9,2,243,1699133651185,1699133651185,0,1,85,1699133651194,1699133651194,0,1,158,"DNS.Instagram","Network",0,6,"scontent.cdninstagram.com","","","",""
169,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",45875,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133656743,1699133656886,143,2,257,1699133656743,1699133656743,0,1,92,1699133656886,1699133656886,0,1,165,"DNS.Instagram","Network",0,6,"scontent-otp1-1.cdninstagram.com","","","",""
170,0,"192.168.1.65","aa:15:c1:83:da:48","aa:15:c1",57529,"255.255.255.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",28591,17,4,0,0,1699133672341,1699133681147,8806,7,4025,1699133672341,1699133681147,8806,7,4025,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
171,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",34160,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133685092,1699133685112,20,2,294,1699133685092,1699133685092,0,1,91,1699133685112,1699133685112,0,1,203,"DNS.GoogleServices","Network",0,6,"content-autofill.googleapis.com","","","",""
172,0,"192.168.1.78","a4:fc:77:76:38:fb","a4:fc:77",51611,"192.168.1.254","00:06:91:d8:44:2f","00:06:91",53,17,4,0,0,1699133685092,1699133685105,13,2,358,1699133685092,1699133685092,0,1,91,1699133685105,1699133685105,0,1,267,"DNS.GoogleServices","Network",0,6,"content-autofill.googleapis.com","","","",""
